1.060195684432983398e+00,-2.134414911270141602e-01,5.800294280052185059e-01,7.788248825818300247e-03,1.271389890462160110e-02,-7.194120287895202637e-01,6.944234967231750488e-01,-1.297261267900466919e-01,2.197264879941940308e-01,2.659641671925783157e-03,1.330840736627578735e-01,-2.204713821411132812e-01,-8.913452178239822388e-02,-7.880868017673492432e-02,-8.800134807825088501e-02,-1.351770162582397461e-01,1.302135139703750610e-01,-7.823413610458374023e-02,5.851063504815101624e-02,2.569005489349365234e-01,2.757378816604614258e-01,-2.511657774448394775e-01,-3.225067257881164551e-02,-8.017038553953170776e-02,-4.316233471035957336e-02,-3.618807792663574219e-01,3.102984428405761719e-01,-2.356624156236648560e-01,2.517292648553848267e-02
1.060180902481079102e+00,-2.133483439683914185e-01,5.800320506095886230e-01,8.615231141448020935e-03,1.367359515279531479e-02,-7.196489572525024414e-01,6.941499710083007812e-01,-1.284659504890441895e-01,2.181360870599746704e-01,3.374255960807204247e-03,1.360844373703002930e-01,-2.261982262134552002e-01,-8.211427927017211914e-02,-7.922644913196563721e-02,-8.949015289545059204e-02,-1.390860825777053833e-01,1.302317231893539429e-01,-8.663654327392578125e-02,5.972072109580039978e-02,2.580267488956451416e-01,2.887994349002838135e-01,-2.633936703205108643e-01,-3.102705068886280060e-02,-8.885207027196884155e-02,-4.388355836272239685e-02,-3.604272902011871338e-01,3.236192166805267334e-01,-2.481550574302673340e-01,2.301767468452453613e-02
1.060015439987182617e+00,-2.128748297691345215e-01,5.801365375518798828e-01,9.007458575069904327e-03,1.396947447210550308e-02,-7.196081280708312988e-01,6.941814422607421875e-01,-1.288051456212997437e-01,2.153287678956985474e-01,1.773038296960294247e-03,1.368859410285949707e-01,-2.276881635189056396e-01,-8.008110523223876953e-02,-8.077672868967056274e-02,-8.912394195795059204e-02,-1.395427882671356201e-01,1.284127682447433472e-01,-9.113240242004394531e-02,6.053618341684341431e-02,2.573120296001434326e-01,2.944732010364532471e-01,-2.684710621833801270e-01,-3.090923093259334564e-02,-9.394957870244979858e-02,-4.457500576972961426e-02,-3.600115776062011719e-01,3.311709761619567871e-01,-2.543768584728240967e-01,2.167146466672420502e-02
1.059886932373046875e+00,-2.125487476587295532e-01,5.801653265953063965e-01,8.888256736099720001e-03,1.391445472836494446e-02,-7.195104360580444336e-01,6.942853331565856934e-01,-1.290846019983291626e-01,2.129695713520050049e-01,7.170339231379330158e-04,1.380102038383483887e-01,-2.289946377277374268e-01,-7.911047339439392090e-02,-8.153693377971649170e-02,-8.870831876993179321e-02,-1.398705095052719116e-01,1.273521333932876587e-01,-9.186566621065139771e-02,6.098889932036399841e-02,2.566854953765869141e-01,2.950035035610198975e-01,-2.685292065143585205e-01,-3.113362565636634827e-02,-9.473188221454620361e-02,-4.434281587600708008e-02,-3.600839972496032715e-01,3.322645127773284912e-01,-2.551229894161224365e-01,2.126064710319042206e-02
1.059841513633728027e+00,-2.124304920434951782e-01,5.801590085029602051e-01,8.665409870445728302e-03,1.384558901190757751e-02,-7.194556593894958496e-01,6.943463087081909180e-01,-1.291328668594360352e-01,2.124613374471664429e-01,5.520325503312051296e-04,1.390690952539443970e-01,-2.297281622886657715e-01,-7.856820523738861084e-02,-8.224140107631683350e-02,-8.835060894489288330e-02,-1.396997272968292236e-01,1.272086054086685181e-01,-9.180695563554763794e-02,6.138178706169128418e-02,2.564897537231445312e-01,2.951983213424682617e-01,-2.684327363967895508e-01,-3.140657395124435425e-02,-9.457291662693023682e-02,-4.403487592935562134e-02,-3.601808547973632812e-01,3.324260711669921875e-01,-2.551908195018768311e-01,2.112550847232341766e-02
1.059796929359436035e+00,-2.122686654329299927e-01,5.801417827606201172e-01,8.132380433380603790e-03,1.360615808516740799e-02,-7.194513678550720215e-01,6.943619251251220703e-01,-1.291598230600357056e-01,2.119965702295303345e-01,-5.561441139434464276e-05,1.409831047058105469e-01,-2.315822690725326538e-01,-7.752469927072525024e-02,-8.331133425235748291e-02,-8.779609948396682739e-02,-1.393862217664718628e-01,1.270550489425659180e-01,-9.080062061548233032e-02,6.187353655695915222e-02,2.559912800788879395e-01,2.949005663394927979e-01,-2.684097588062286377e-01,-3.111005946993827820e-02,-9.390497952699661255e-02,-4.351318627595901489e-02,-3.601198792457580566e-01,3.327930271625518799e-01,-2.552818059921264648e-01,2.090089023113250732e-02
1.059791564941406250e+00,-2.122053951025009155e-01,5.800874233245849609e-01,7.478392217308282852e-03,1.325460802763700485e-02,-7.194152474403381348e-01,6.944134831428527832e-01,-1.293188780546188354e-01,2.111035287380218506e-01,-9.657346527092158794e-04,1.418322771787643433e-01,-2.332721799612045288e-01,-7.647418975830078125e-02,-8.459016680717468262e-02,-8.818580955266952515e-02,-1.399500817060470581e-01,1.283112466335296631e-01,-8.901154994964599609e-02,6.222251802682876587e-02,2.557645738124847412e-01,2.942148149013519287e-01,-2.684586942195892334e-01,-3.094254247844219208e-02,-9.284854680299758911e-02,-4.314810410141944885e-02,-3.604580461978912354e-01,3.335339128971099854e-01,-2.555775046348571777e-01,2.086633071303367615e-02
1.059782862663269043e+00,-2.121383547782897949e-01,5.800453424453735352e-01,7.159872911870479584e-03,1.309545245021581650e-02,-7.193196415901184082e-01,6.945188641548156738e-01,-1.296869814395904541e-01,2.106251567602157593e-01,-1.244354178197681904e-03,1.418969035148620605e-01,-2.336104959249496460e-01,-7.611244171857833862e-02,-8.524131029844284058e-02,-8.837610483169555664e-02,-1.402299851179122925e-01,1.286898851394653320e-01,-8.833750337362289429e-02,6.229874119162559509e-02,2.555672228336334229e-01,2.940339446067810059e-01,-2.684567272663116455e-01,-3.087518922984600067e-02,-9.251821041107177734e-02,-4.305496811866760254e-02,-3.606709539890289307e-01,3.341897130012512207e-01,-2.558195888996124268e-01,2.060162648558616638e-02
1.059826254844665527e+00,-2.119889259338378906e-01,5.799602866172790527e-01,6.686442997306585312e-03,1.278609223663806915e-02,-7.191946506500244141e-01,6.946588158607482910e-01,-1.306299567222595215e-01,2.094422429800033569e-01,-1.513291033916175365e-03,1.409623622894287109e-01,-2.333428561687469482e-01,-7.581986486911773682e-02,-8.543677628040313721e-02,-8.865204453468322754e-02,-1.415888518095016479e-01,1.281176358461380005e-01,-8.762308210134506226e-02,6.246561929583549500e-02,2.552207112312316895e-01,2.944406569004058838e-01,-2.687672972679138184e-01,-3.066874109208583832e-02,-9.216293692588806152e-02,-4.306989535689353943e-02,-3.609400391578674316e-01,3.355236053466796875e-01,-2.562113404273986816e-01,2.027945965528488159e-02
1.059960842132568359e+00,-2.118109017610549927e-01,5.798944234848022461e-01,6.330071017146110535e-03,1.263267267495393753e-02,-7.192313671112060547e-01,6.946269273757934570e-01,-1.311547011137008667e-01,2.076195776462554932e-01,-1.464707427658140659e-03,1.378120034933090210e-01,-2.310050427913665771e-01,-7.526214420795440674e-02,-8.394946157932281494e-02,-8.870937675237655640e-02,-1.417996138334274292e-01,1.277010589838027954e-01,-8.771748840808868408e-02,6.259469687938690186e-02,2.553874850273132324e-01,2.956941723823547363e-01,-2.694216668605804443e-01,-3.048188239336013794e-02,-9.229020774364471436e-02,-4.326533526182174683e-02,-3.606373965740203857e-01,3.368079066276550293e-01,-2.563095688819885254e-01,2.048103325068950653e-02
