-1.366029739379882812e+00,1.268162012100219727e+00,4.851754307746887207e-01,2.812497317790985107e-02,1.679509691894054413e-02,-3.560341000556945801e-01,9.338986277580261230e-01,-1.077474802732467651e-01,-2.943768203258514404e-01,5.552378892898559570e-01,-1.066369771957397461e+00,-2.036161124706268311e-01,-1.639070868492126465e+00,3.751846775412559509e-02,7.419214248657226562e-01,3.899796605110168457e-01,1.701865434646606445e+00,-5.813117623329162598e-01,-3.794748485088348389e-01,1.157338172197341919e-02,2.496713250875473022e-01,1.651392579078674316e-01,2.797722816467285156e-01,5.594518184661865234e-01,-1.985072903335094452e-02,-3.388536274433135986e-01,1.218972325325012207e+00,1.063605621457099915e-01,4.206424113363027573e-03
-1.333731651306152344e+00,1.231181621551513672e+00,4.827886819839477539e-01,3.172241151332855225e-02,2.629123395308852196e-03,-3.413424193859100342e-01,9.393998980522155762e-01,-1.699138134717941284e-01,-3.216367959976196289e-01,1.190025284886360168e-01,-1.229074597358703613e+00,5.424207821488380432e-02,-1.729260563850402832e+00,4.085729122161865234e-01,7.657994627952575684e-01,1.031294539570808411e-01,1.442301511764526367e+00,-5.845978260040283203e-01,-3.999999761581420898e-01,1.147977542132139206e-02,5.481404066085815430e-01,-9.052825719118118286e-02,2.630623281002044678e-01,1.264782398939132690e-01,-1.957626938819885254e-01,-2.598982155323028564e-01,1.903869748115539551e+00,-3.819494694471359253e-02,6.866258103400468826e-03
-1.279254794120788574e+00,1.171315789222717285e+00,4.978891611099243164e-01,2.060539647936820984e-02,2.073746733367443085e-02,-3.056700229644775391e-01,9.516885876655578613e-01,-2.685595750808715820e-01,-2.999931275844573975e-01,-3.143558800220489502e-01,-1.355772852897644043e+00,3.354328870773315430e-01,-1.732740402221679688e+00,7.975865602493286133e-01,9.416605830192565918e-01,-2.351418733596801758e-01,1.291344761848449707e+00,-4.188001155853271484e-01,-4.000000059604644775e-01,-1.051856726408004761e-01,5.348626971244812012e-01,-2.354934662580490112e-01,3.198106884956359863e-01,-2.272826731204986572e-01,-9.521064162254333496e-02,-2.385715097188949585e-01,1.964151859283447266e+00,1.321158856153488159e-01,-2.633102238178253174e-02
-1.219041943550109863e+00,1.108132481575012207e+00,4.999517798423767090e-01,2.334698289632797241e-02,6.922503467649221420e-03,-2.870829701423645020e-01,9.575961232185363770e-01,-2.940669059753417969e-01,-2.698974609375000000e-01,-6.379046440124511719e-01,-1.398421764373779297e+00,5.813162922859191895e-01,-1.843073844909667969e+00,1.136872410774230957e+00,1.076250433921813965e+00,-4.762306213378906250e-01,1.272957444190979004e+00,-1.279265284538269043e-01,-3.998099267482757568e-01,-2.522796690464019775e-01,4.697440266609191895e-01,-4.039075076580047607e-01,2.523100674152374268e-01,-5.217695236206054688e-01,-6.600099802017211914e-02,-1.104200184345245361e-01,1.970836043357849121e+00,6.585942208766937256e-02,-4.018897563219070435e-02
-1.147590756416320801e+00,1.045598387718200684e+00,4.850538372993469238e-01,1.773392222821712494e-02,2.957968600094318390e-02,-2.867031395435333252e-01,9.573984742164611816e-01,-2.869250774383544922e-01,-2.972270846366882324e-01,-9.975185394287109375e-01,-1.386379003524780273e+00,8.758561015129089355e-01,-1.939064383506774902e+00,1.220000028610229492e+00,1.124585747718811035e+00,-5.321081280708312988e-01,1.220646023750305176e+00,1.968127787113189697e-01,-2.569743692874908447e-01,-3.054301738739013672e-01,2.259138226509094238e-01,-4.219939708709716797e-01,1.022430509328842163e-01,-8.930873274803161621e-01,-8.801288902759552002e-02,4.643007740378379822e-02,2.011708498001098633e+00,-1.507410109043121338e-01,-5.455080419778823853e-02
-1.081340909004211426e+00,9.998846650123596191e-01,4.843109250068664551e-01,-9.508766233921051025e-03,7.426907122135162354e-02,-2.808715999126434326e-01,9.568201899528503418e-01,-2.763037681579589844e-01,-3.457920849323272705e-01,-1.351987957954406738e+00,-1.349080204963684082e+00,1.144472718238830566e+00,-1.992366552352905273e+00,1.220000028610229492e+00,1.238597393035888672e+00,-6.001185178756713867e-01,1.177269935607910156e+00,3.625942170619964600e-01,-1.139830425381660461e-01,-2.627189755439758301e-01,4.822227358818054199e-02,-1.201020628213882446e-01,-5.145793408155441284e-02,-1.158674120903015137e+00,-1.774069070816040039e-01,2.950672991573810577e-02,1.754488706588745117e+00,-1.511679738759994507e-01,-1.102574318647384644e-01
-1.032121419906616211e+00,9.494580030441284180e-01,4.893971979618072510e-01,-1.208717189729213715e-02,9.834325313568115234e-02,-2.641389071941375732e-01,9.593816399574279785e-01,-2.847690284252166748e-01,-3.490000069141387939e-01,-1.591490030288696289e+00,-1.383129835128784180e+00,1.360831499099731445e+00,-2.067757606506347656e+00,1.220000028610229492e+00,1.440234541893005371e+00,-7.066408991813659668e-01,1.070013403892517090e+00,4.280420243740081787e-01,-2.612378261983394623e-02,-2.173651754856109619e-01,8.315987884998321533e-03,1.390674412250518799e-01,-5.641937628388404846e-02,-1.246390581130981445e+00,-1.734780222177505493e-01,-2.829235978424549103e-02,1.358179926872253418e+00,-7.302350550889968872e-02,-6.842141598463058472e-02
-9.923506975173950195e-01,8.899756073951721191e-01,5.040453076362609863e-01,2.883406705223023891e-04,7.070684432983398438e-02,-2.330596446990966797e-01,9.698884487152099609e-01,-3.167325258255004883e-01,-3.490000069141387939e-01,-1.640801906585693359e+00,-1.429626941680908203e+00,1.538139700889587402e+00,-2.175675630569458008e+00,1.220000028610229492e+00,1.687778592109680176e+00,-9.879342913627624512e-01,1.030861973762512207e+00,5.683923363685607910e-01,2.155671454966068268e-02,-1.415662020444869995e-01,1.054930221289396286e-02,1.207916215062141418e-01,-6.827455013990402222e-02,-1.084439158439636230e+00,-9.516056627035140991e-02,1.411718688905239105e-02,8.178537487983703613e-01,4.281250014901161194e-02,1.942290738224983215e-02
-9.395070672035217285e-01,8.293079733848571777e-01,5.075828433036804199e-01,2.618251182138919830e-02,7.035871595144271851e-02,-2.098862826824188232e-01,9.748393893241882324e-01,-3.442725837230682373e-01,-3.490000069141387939e-01,-1.818369030952453613e+00,-1.443935155868530273e+00,1.541907310485839844e+00,-2.091287612915039062e+00,1.220000028610229492e+00,1.730203628540039062e+00,-9.212740659713745117e-01,1.104892015457153320e+00,6.155173778533935547e-01,3.515483811497688293e-02,-4.842410795390605927e-03,1.073425486683845520e-01,8.481696993112564087e-02,-1.073756143450737000e-01,-9.671905040740966797e-01,-9.473422169685363770e-02,1.120606437325477600e-01,4.120359718799591064e-01,9.888128936290740967e-02,1.177160963416099548e-01
-8.865691423416137695e-01,7.729585766792297363e-01,5.024370551109313965e-01,2.909794077277183533e-02,3.843662887811660767e-02,-2.287193238735198975e-01,9.722980260848999023e-01,-3.042864203453063965e-01,-3.490000069141387939e-01,-1.662608623504638672e+00,-1.346874833106994629e+00,1.525520682334899902e+00,-2.079600811004638672e+00,1.220000028610229492e+00,1.739874839782714844e+00,-9.281269907951354980e-01,1.182533740997314453e+00,6.400924921035766602e-01,2.662632381543517113e-03,5.872738733887672424e-02,4.018184542655944824e-01,4.177664592862129211e-02,-4.803306981921195984e-02,-8.217668533325195312e-01,-9.812099486589431763e-02,6.704527884721755981e-02,2.419403940439224243e-01,1.376280635595321655e-01,1.043889224529266357e-01
